region,ASIN,popularity
Unknown,B099NPQPJF,1
Unknown,B099NQ72F7,1
Unknown,B099NQ85GC,1
Unknown,B099NQGVWP,1
Unknown,B099NQKYR1,1
Unknown,B099NQZTBJ,1
Unknown,B099NR1PRJ,1
Unknown,B099NR6SDK,1
Unknown,B099NR97XL,1
Unknown,B099NRFLHB,1
Unknown,B099NRFMT3,1
Unknown,B099NRM3T4,1
Unknown,B099NRX48T,1
Unknown,B099NS1HFZ,1
Unknown,B099NS6GHG,1
Unknown,B099NS941D,1
Unknown,B099NTV5X1,1
Unknown,B099P5P6Y2,1
Unknown,B099S79GWP,1
Unknown,B099S7RDLZ,1
Unknown,B099S7SB4H,1
Unknown,B099S8831Z,1
Unknown,B099S89M91,1
Unknown,B099S8DFWD,1
Unknown,B099S8TJ3L,1
Unknown,B099S8Z87X,1
Unknown,B099S91D2B,1
Unknown,B099S97TKM,1
Unknown,B099WX645F,1
Unknown,B09B29BR1P,1
Unknown,B09B2BWFFK,1
Unknown,B09B2C6GF2,1
Unknown,B09B2CCQXY,1
Unknown,B09B2CGLXT,1
Unknown,B09B2CLBQB,1
Unknown,B09B2CS4HD,1
Unknown,B09B2DXDQ2,1
Unknown,B09B2FFF2X,1
Unknown,B09B2FKMMP,1
Unknown,B09B2FNCBT,1
Unknown,B09B2FP6L2,1
Unknown,B09B2FPJG1,1
Unknown,B09B2G1JX2,1
Unknown,B09B2GM8LV,1
Unknown,B09B2GSP8G,1
Unknown,B09B3G2FC7,1
Unknown,B09B3GVP53,1
Unknown,B09B55ZXXQ,1
Unknown,B09B57QMC1,1
Unknown,B09B57VTBF,1
Unknown,B09B5922WD,1
Unknown,B09B75WQWV,1
Unknown,B09B78CJTL,1
Unknown,B09BQF612S,1
Unknown,B09BQJNZKB,1
Unknown,B09BQL7JPR,1
Unknown,B09BQL8Q93,1
Unknown,B09BQLCM88,1
Unknown,B09CSV6Z84,1
Unknown,B09CSZLP1V,1
Unknown,B09CTFCJ6H,1
Unknown,B09CTHW7LF,1
Unknown,B09G2RD6FX,1
Unknown,B09G2SR3GF,1
Unknown,B09G2SYZCM,1
Unknown,B09G2SZTS6,1
Unknown,B09G2V3NJM,1
Unknown,B09HMLPD2H,1
Unknown,B09HMLV6G7,1
Unknown,B09HMRMCTC,1
Unknown,B09HMV69VV,1
Unknown,B09HMX1NZK,1
Unknown,B09HMX6W7S,1
Unknown,B09HMXJ5P6,1
Unknown,B09HMXZTKD,1
Unknown,B09HMYXTSJ,1
Unknown,B09J1C9DHS,1
Unknown,B09J2J4HFZ,1
Unknown,B09K355F91,1
Unknown,B09K3BNSHD,1
Unknown,B09K3BS8T2,1
Unknown,B09K3C7FMH,1
Unknown,B09K3DFH9Z,1
Unknown,B09K3FPFL9,1
Unknown,B09K3L1KML,1
Unknown,B09K3QPWXK,1
Unknown,B09K3R8WJ3,1
Unknown,B09K3RBH7W,1
Unknown,B09K3RCBLF,1
Unknown,B09K3RLTSZ,1
Unknown,B09K3SMBMP,1
Unknown,B09K3SSDJB,1
Unknown,B09K3T469Z,1
Unknown,B09K3T68VG,1
Unknown,B09K3TBL37,1
Unknown,B09K3TLN9C,1
Unknown,B09K3TMQSK,1
Unknown,B09K3TNSF1,1
Unknown,B09K3V46Z2,1
Unknown,B09K3VNXNN,1
Unknown,B09K3VPYMT,1
Unknown,B09K3VRZKK,1
Unknown,B09K3W31TF,1
Unknown,B09K3W66GK,1
Unknown,B09K3W7XTL,1
Unknown,B09K3WFZFT,1
Unknown,B09K3WHRVM,1
Unknown,B09K3WL939,1
Unknown,B09K3WR75H,1
Unknown,B09K3WYKQR,1
Unknown,B09K3X5YQM,1
Unknown,B09K3X9NBV,1
Unknown,B09K3XCKWK,1
Unknown,B09K3XDJ3V,1
Unknown,B09K3XM5G2,1
Unknown,B09K3XNJFG,1
Unknown,B09K3XRLGS,1
Unknown,B09K3XWCF3,1
Unknown,B09K3Y33FM,1
Unknown,B09K3Y4QD3,1
Unknown,B09K3Y651M,1
Unknown,B09K3YC4X8,1
Unknown,B09K3YC632,1
Unknown,B09K3YJSKF,1
Unknown,B09K3YRV3M,1
Unknown,B09K3Z3VK4,1
Unknown,B09K3ZC3LD,1
Unknown,B09K3ZCJF6,1
Unknown,B09KRS6GPP,1
Unknown,B09KRS7JSJ,1
Unknown,B09KXMMVY1,1
Unknown,B09KXMZY85,1
Unknown,B09KXNZ377,1
Unknown,B09KXPT2RF,1
Unknown,B09KXPW9PJ,1
Unknown,B09KXPXYMK,1
Unknown,B09KXQJYNP,1
Unknown,B09KXR4HR6,1
Unknown,B09KXR6L97,1
Unknown,B09KXR9FMJ,1
Unknown,B09KXRXFVF,1
Unknown,B09KXRZLQ4,1
Unknown,B09KXT1W6B,1
Unknown,B09KXT2VYZ,1
Unknown,B09KXTD3Q6,1
Unknown,B09KXTDZSC,1
Unknown,B09KXTLDMG,1
Unknown,B09KXTN87W,1
Unknown,B09KXTPQ1K,1
Unknown,B09KXTR2JS,1
Unknown,B09KXTTVWD,1
Unknown,B09KXV98RR,1
Unknown,B09KXVHL6D,1
Unknown,B09KXVNX6D,1
Unknown,B09KXVP5MK,1
Unknown,B09KXVY8HC,1
Unknown,B09KXX4B9X,1
Unknown,B09KXX6VFK,1
Unknown,B09KXXXMN5,1
Unknown,B09KXYQB8H,1
Unknown,B09LD1C5B2,1
Unknown,B09LD21CHJ,1
Unknown,B09LD22L9Q,1
Unknown,B09LD3PVC4,1
Unknown,B09LD4P7RC,1
Unknown,B09LD4QSZF,1
Unknown,B09LD52G37,1
Unknown,B09LTZ2CHY,1
Unknown,B09LTZ2W2B,1
Unknown,B09LTZ3XVM,1
Unknown,B09LTZ7RP1,1
Unknown,B09LTZMJ2F,1
Unknown,B09LTZR5VR,1
Unknown,B09LTZTJ3G,1
Unknown,B09LTZZW68,1
Unknown,B09LV12X37,1
Unknown,B09LV1BBHX,1
Unknown,B09LV1CMCQ,1
Unknown,B09LV24ZPD,1
Unknown,B09M6RWMSW,1
Unknown,B09M6SDYDS,1
Unknown,B09M6TQ9KT,1
Unknown,B09M6V5WP2,1
Unknown,B09M6VBZZL,1
Unknown,B09M6VZLVN,1
Unknown,B09M6ZDZHR,1
Unknown,B09M74SV2Q,1
Unknown,B09M77164V,1
Unknown,B09M779C74,1
Unknown,B09M77BM4P,1
Unknown,B09NDC94XY,1
Unknown,B09NDD6F7W,1
Unknown,B09NPX14Y5,1
Unknown,B09NPXRTKD,1
Unknown,B09NQ3JCNB,1
Unknown,B09NQ5JDF3,1
Unknown,B09NQ68YKL,1
Unknown,B09NQ6TBQW,1
Unknown,B09NQ7C4P4,1
Unknown,B09NQ7PS8L,1
Unknown,B09PCX7NT8,1
Unknown,B09PD1SNDL,1
Unknown,B09PDG9M5J,1
Unknown,B09PDPD1GM,1
Unknown,B09PY7YGTC,1
Unknown,B09Q18R2RN,1
Unknown,B09Q1943PQ,1
Unknown,B09Q3HC19H,1
Unknown,B09Q3JJ3D7,1
Unknown,B09Q3KHWS5,1
Unknown,B09QJ341YQ,1
Unknown,B09QJ3Q3CT,1
Unknown,B09QJ3T2Z4,1
Unknown,B09QJ42J5P,1
Unknown,B09QJ49JNZ,1
Unknown,B09QJ4HQK8,1
Unknown,B09QJ4HWCC,1
Unknown,B09QJ4TWHG,1
Unknown,B09QJ5CST2,1
Unknown,B09QJ5M6TX,1
Unknown,B09QJL4DYL,1
Unknown,B09QJLFDRK,1
Unknown,B09QJLYK2C,1
Unknown,B09RKBT7JT,1
Unknown,B09RKBWYBM,1
Unknown,B09RKBXN2Q,1
Unknown,B09RKBZKMF,1
Unknown,B09RKC4V2Y,1
Unknown,B09RKC7MNY,1
Unknown,B09RKCG8QR,1
Unknown,B09RKCQ3VW,1
Unknown,B09RKCVWFR,1
Unknown,B09RKD5B2W,1
Unknown,B09RKDBVR6,1
Unknown,B09RKDKFK4,1
Unknown,B09RKDT1CK,1
Unknown,B09RKDZHN2,1
Unknown,B09RKF16X1,1
Unknown,B09RKF225G,1
Unknown,B09RKF2BJF,1
Unknown,B09RKFC3KR,1
Unknown,B09RKFC5WN,1
Unknown,B09RKFC8CP,1
Unknown,B09RKFS437,1
Unknown,B09RKQT3C4,1
Unknown,B09RMQ4JMW,1
Unknown,B09RSPM9HX,1
Unknown,B09SDX9ZF5,1
Unknown,B09SDX9ZF6,1
Unknown,B09SDXCXCX,1
Unknown,B09SDXVG4X,1
Unknown,B09SDXW42C,1
Unknown,B09SDY42WF,1
Unknown,B09SDY97KL,1
Unknown,B09SDYFVGF,1
Unknown,B09SDYM2TY,1
Unknown,B09SDYQ6ZC,1
Unknown,B09SDYSSGW,1
Unknown,B09SDYZ8BM,1
Unknown,B09SDZHJ3Q,1
Unknown,B09TH5QJ45,1
Unknown,B09TH7395H,1
Unknown,B09TH89W4P,1
Unknown,B09TKYN2F5,1
Unknown,B09TKZD5VM,1
Unknown,B09TL21XRH,1
Unknown,B09TL5CCNF,1
Unknown,B09TY13BHC,1
Unknown,B09TY17YHW,1
Unknown,B09TY1GLH9,1
Unknown,B09TY1THSJ,1
Unknown,B09TY2F73Y,1
Unknown,B09TY2MHH6,1
Unknown,B09TY2QT4R,1
Unknown,B09TZQYZ11,1
Unknown,B09TZRWSM1,1
Unknown,B09TZS2MWW,1
Unknown,B09TZS8QXG,1
Unknown,B09TZV1KZC,1
Unknown,B09TZX3QMX,1
Unknown,B09TZXBKLL,1
Unknown,B09TZY9XYL,1
Unknown,B09VC2G2JV,1
Unknown,B09VC3V5WH,1
Unknown,B09VC5BVB6,1
Unknown,B09VC5KKCX,1
Unknown,B09VC5QDGQ,1
Unknown,B09VZ5YZJ7,1
Unknown,B09VZ6881G,1
Unknown,B09VZ6LZZZ,1
Unknown,B09VZDCTF4,1
Unknown,B09VZDKF1F,1
Unknown,B09W651B64,1
Unknown,B09X1TJ4BX,1
Unknown,B09X1TQTGX,1
Unknown,B09X1VB541,1
Unknown,B09X1VSXJD,1
Unknown,B09X1VTR39,1
Unknown,B09X1WXWRZ,1
Unknown,B09X1X594S,1
Unknown,B09Y266F7N,1
Unknown,B09Y26R9WV,1
Unknown,B09Y26X9YF,1
Unknown,B09Y26YFJ4,1
Unknown,B09Y27G27L,1
Unknown,B09Y3215FW,1
Unknown,B09Y3215FY,1
Unknown,B09Y347P5L,1
Unknown,B09Y356VLW,1
Unknown,B09Y35J4FQ,1
Unknown,B09Y36PT51,1
Unknown,B09Y3BDJZQ,1
Unknown,B09Y3C3NQV,1
Unknown,B09Y3CRQ27,1
Unknown,B09Y3CXSKQ,1
Unknown,B09Y3DS567,1
Unknown,B09Y3DWDFV,1
Unknown,B09Y3FHNBC,1
Unknown,B09Y3FX6RM,1
Unknown,B09Y3G8KC7,1
Unknown,B09Y3GFK82,1
Unknown,B09Y3GLNFL,1
Unknown,B09Y3GNPT8,1
Unknown,B09Y3J7PZL,1
Unknown,B09Y3JQ747,1
Unknown,B09YNXZ3YX,1
Unknown,B09YP11Q7X,1
Unknown,B09YP18KJQ,1
Unknown,B09YYKZKXG,1
Unknown,B09YYL7YFV,1
Unknown,B09YYLFCP2,1
Unknown,B09YYLFLDH,1
Unknown,B09YYQ9MG4,1
Unknown,B09YYQCNHZ,1
Unknown,B09YYQLP13,1
Unknown,B09YYR2MJV,1
Unknown,B0B1T4RTFX,1
Unknown,B0B1TCGVW8,1
Unknown,B0B1TT7K6M,1
Unknown,B0B3JK47SH,1
Unknown,B0B3MP94H5,1
Unknown,B0B3MPDQTD,1
Unknown,B0B3MPZQRN,1
Unknown,B0B3MQ2ZP4,1
Unknown,B0B3MQHKT1,1
Unknown,B0B3MQZJPW,1
Unknown,B0B3MR86JV,1
Unknown,B0B3MR8GR2,1
Unknown,B0B3MRSGRH,1
Unknown,B0B3MSBFQP,1
Unknown,B0B3MSK4TZ,1
Unknown,B0B3MWG4D5,1
Unknown,B0B3MY32FJ,1
Unknown,B0B3MY5X7C,1
Unknown,B0B3MYL7FV,1
Unknown,B0B3MYPS3X,1
Unknown,B0B3MYYMZK,1
Unknown,B0B3MYYSVP,1
Unknown,B0B3MZ1SGF,1
Unknown,B0B3MZ5X2N,1
Unknown,B0B3MZJXNC,1
Unknown,B0B3MZQHHY,1
Unknown,B0B3MZY63X,1
Unknown,B0B3N15K4L,1
Unknown,B0B3N16LC2,1
Unknown,B0B3N253J8,1
Unknown,B0B3N7JRQD,1
Unknown,B0B3N92MD7,1
Unknown,B0B3N97Y1C,1
Unknown,B0B3N996P7,1
Unknown,B0B3N9FHN1,1
Unknown,B0B3ND5DCY,1
Unknown,B0B3VXYB6G,1
Unknown,B0B3VZDR37,1
Unknown,B0B4992J2M,1
Unknown,B0B4994HY6,1
Unknown,B0B499JD9S,1
Unknown,B0B49CGL99,1
Unknown,B0B4GDJ9MK,1
